paid_status,gender,education,married_status,city,province,agerange,Age,salary,Category
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,<25,24,4,Bad
Paid,Male,Graduate,Unmarried,Uran,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,26,4,Bad
Paid,Male,Graduate,Married,Warangal,Telangana,25-35,31,4,Bad
Pending Payment,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,28,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,24,4,Bad
Paid,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,25,4,Bad
Pending Payment,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,28,4,Bad
Paid,Male,Post Graduate,Married,Guntur,Andhra Pradesh,25-35,34,4,Bad
Paid,Male,Graduate,Married,Vadodara,Gujarat,>35,39,3,Bad
Paid,Male,Post Graduate,Married,Jaipur,RAJASTHAN,25-35,32,4,Bad
Paid,Male,Graduate,Married,Mumbai,Maharashtra,25-35,33,4,Bad
Paid,Male,Self Employed,Unmarried,Amberpet,TELANGANA,25-35,29,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,<25,23,3,Bad
Paid,Male,Post Graduate,Unmarried,Tambaram,TAMIL NADU,>35,37,6,Bad
Paid,Male,Post Graduate,Married,Goregaon East,MAHARASHTRA,25-35,33,4,Bad
Paid,Male,Graduate,Unmarried,Aluva,KERALA,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Dadar,MAHARASHTRA,25-35,32,5,Bad
Paid,Male,Graduate,Unmarried,Thane,MAHARASHTRA,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Ahmedabad,GUJARAT,25-35,25,4,Excellent
Pending Payment,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,29,3,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,25-35,29,3,Excellent
Pending Payment,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,<25,22,4,Excellent
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,34,4,Excellent
Pending Payment,Female,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,34,4,Excellent
Paid,Male,Post Graduate,Married,Aurangabad,MAHARASHTRA,25-35,31,3,Excellent
Pending Payment,Male,Graduate,Unmarried,Chembur,MAHARASHTRA,>35,37,4,Excellent
Paid,Male,Post Graduate,Unmarried,Tiruppur,Tamil Nadu,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Nelamangala,KARNATAKA,25-35,27,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,23,4,Excellent
Paid,Female,Post Graduate,Married,Visakhapatnam,Andhra Pradesh,25-35,30,4,Excellent
Paid,Male,Self Employed,Unmarried,Balanagar,TELANGANA,25-35,29,4,Excellent
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,>35,39,4,Excellent
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,<25,24,4,Excellent
Pending Payment,Male,Post Graduate,Married,Pedakurpadu,ANDHRA PRADESH,25-35,34,4,Fair
Paid,Male,Post Graduate,Married,Aurangabad,MAHARASHTRA,25-35,32,5,Fair
Paid,Female,10th-12th,Married,Gandhinagar,GUJARAT,>35,37,6,Fair
Paid,Male,Graduate,Married,NA,MAHARASHTRA,>35,39,3,Fair
Paid,Male,Post Graduate,Married,Huzur,MADHYA PRADESH,25-35,26,4,Fair
Paid,Male,Self Employed,Unmarried,Kamrej,GUJARAT,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Kolkata,WEST BENGAL,25-35,31,4,Fair
Paid,Female,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,33,4,Fair
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,28,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,29,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,23,5,Fair
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,<25,22,4,Fair
Paid,Male,10th-12th,Unmarried,Ahmadabad City,GUJARAT,25-35,33,5,Fair
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,25-35,34,3,Fair
Paid,Male,Self Employed,Married,Thiruvananthapuram,KERALA,25-35,32,4,Fair
Pending Payment,Male,Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,29,4,Fair
Pending Payment,Female,Self Employed,Married,NA,TAMIL NADU,>35,36,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Tiruppur,Tamil Nadu,25-35,30,5,Fair
Pending Payment,Male,Post Graduate,Married,Madurai North,TAMIL NADU,25-35,28,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Rajampet,ANDHRA PRADESH,25-35,27,5,Fair
Pending Payment,Male,Graduate,Married,Sivakasi,TAMIL NADU,25-35,32,4,Fair
Pending Payment,Male,Self Employed,Unmarried,Tiruppur,TAMIL NADU,<25,23,4,Fair
Paid,Male,Self Employed,Married,Nashik,MAHARASHTRA,>35,39,4,Fair
Paid,Male,Self Employed,Married,Rajkot,GUJARAT,25-35,29,4,Good
Pending Payment,Male,Post Graduate,Married,Vadodara,GUJARAT,25-35,29,4,Good
Paid,Female,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,28,4,Bad
Paid,Female,Self Employed,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,30,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,33,5,Bad
Pending Payment,Male,Post Graduate,Married,Warangal,Telangana,25-35,35,4,Bad
Paid,Male,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,28,5,Bad
Paid,Male,Graduate,Married,Hyderabad,Telangana,<25,24,3,Bad
Pending Payment,Male,Graduate,Unmarried,Nashik,MAHARASHTRA,<25,24,3,Bad
Pending Payment,Male,Graduate,Married,Surat,Gujarat,25-35,27,4,Bad
Paid,Male,Post Graduate,Married,Pune City,MAHARASHTRA,25-35,33,5,Bad
Paid,Male,10th-12th,Unmarried,Indore,Madhya Pradesh,25-35,27,3,Bad
Pending Payment,Male,Post Graduate,Unmarried,Banglorenorth,KARNATAKA,25-35,35,4,Bad
Paid,Male,Post Graduate,Married,NA,MAHARASHTRA,>35,36,5,Bad
Paid,Male,Self Employed,Unmarried,Bhubaneswar,ODISHA,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,25,4,Bad
Paid,Male,Post Graduate,Married,Kolkata,WEST BENGAL,>35,39,4,Bad
Paid,Male,Graduate,Married,Kozhikode,KERALA,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Cuttack Sadar,ODISHA,25-35,29,4,Bad
Pending Payment,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,<25,23,4,Bad
Pending Payment,Male,Post Graduate,Married,Chorasi,GUJARAT,25-35,30,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,27,4,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,26,4,Bad
Paid,Male,Graduate,Married,Chennai,TAMIL NADU,25-35,30,3,Bad
Pending Payment,Female,Post Graduate,Married,Jaipur,RAJASTHAN,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,25-35,31,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,25,4,Bad
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Uran,MAHARASHTRA,25-35,25,4,Bad
Pending Payment,Male,Graduate,Married,Vadakara,KERALA,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Amravati,MAHARASHTRA,25-35,29,5,Bad
Paid,Male,Graduate,Married,Chinthakommadinne,ANDHRA PRADESH,25-35,30,4,Bad
Paid,Male,Self Employed,Married,Kurnool,ANDHRA PRADESH,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Balanagar,TELANGANA,<25,24,4,Bad
Paid,Male,Self Employed,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,28,4,Bad
Pending Payment,Male,10th-12th,Married,Bangalore South,KARNATAKA,>35,39,4,Bad
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,31,4,Bad
Paid,Male,Graduate,Unmarried,Tiruchirappalli,TAMIL NADU,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,32,4,Bad
Paid,Male,Post Graduate,Married,Warangal,Telangana,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,>35,38,6,Bad
Paid,Male,Post Graduate,Unmarried,Surat City,GUJARAT,25-35,25,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Hubli,KARNATAKA,25-35,34,4,Bad
Paid,Male,Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,26,5,Bad
Pending Payment,Female,Graduate,Unmarried,NA,MAHARASHTRA,<25,24,4,Bad
Pending Payment,Male,Graduate,Married,Krishnagiri,TAMIL NADU,25-35,25,4,Bad
Paid,Male,Post Graduate,Married,Warangal,Telangana,25-35,33,4,Bad
Paid,Male,Post Graduate,Unmarried,Coimbatore,Tamil Nadu,<25,22,4,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,31,4,Bad
Paid,Male,Graduate,Unmarried,Egmore Nungambakkam,TAMIL NADU,25-35,30,4,Bad
Paid,Female,Post Graduate,Married,Bangalore South,KARNATAKA,>35,37,4,Bad
Paid,Male,Post Graduate,Married,Surat City,GUJARAT,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,27,5,Bad
Paid,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Bezera Block,ASSAM,<25,24,5,Bad
Paid,Male,Post Graduate,Married,Ahmadabad City,GUJARAT,25-35,35,5,Bad
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Post Graduate,Married,Haveli,MAHARASHTRA,25-35,31,4,Excellent
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,31,4,Excellent
Paid,Male,Post Graduate,Married,Huzur,MADHYA PRADESH,25-35,28,3,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,<25,22,4,Excellent
Pending Payment,Male,10th-12th,Married,Bangalore North,KARNATAKA,25-35,28,4,Excellent
Paid,Male,Graduate,Married,Bangalore South,KARNATAKA,25-35,29,6,Excellent
Paid,Male,Graduate,Unmarried,Faridabad,HARYANA,<25,22,4,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Jaipur,Rajasthan,<25,24,4,Excellent
Paid,Male,10th-12th,Unmarried,Pune City,MAHARASHTRA,25-35,25,4,Excellent
Paid,Male,Self Employed,Married,Mangalore,Karnataka,>35,36,4,Excellent
Pending Payment,Female,Post Graduate,Married,Coimbatore,Tamil Nadu,<25,23,5,Excellent
Paid,Male,Self Employed,Married,Nashik,MAHARASHTRA,>35,39,4,Excellent
Paid,Male,Graduate,Unmarried,Kangayam,TAMIL NADU,25-35,27,4,Excellent
Paid,Male,Graduate,Married,NA,MAHARASHTRA,25-35,35,4,Excellent
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,34,5,Excellent
Paid,Male,Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,34,4,Excellent
Paid,Male,Self Employed,Unmarried,Gird,MADHYA PRADESH,25-35,29,4,Excellent
Paid,Male,Post Graduate,Married,Pune City,MAHARASHTRA,25-35,33,5,Excellent
Pending Payment,Male,Self Employed,Unmarried,NA,MAHARASHTRA,<25,24,4,Excellent
Pending Payment,Male,Graduate,Unmarried,Hyderabad,Telangana,25-35,33,4,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,25,4,Excellent
Paid,Male,Post Graduate,Unmarried,Jabalpur,MADHYA PRADESH,25-35,29,4,Excellent
Paid,Male,Post Graduate,Married,Aurangabad,MAHARASHTRA,>35,38,5,Excellent
Paid,Male,Post Graduate,Unmarried,Mangalore,KARNATAKA,25-35,29,5,Excellent
Paid,Male,Post Graduate,Unmarried,Coimbatore,Tamil Nadu,25-35,27,4,Excellent
Paid,Male,Post Graduate,Unmarried,NA,TAMIL NADU,25-35,30,4,Excellent
Pending Payment,Male,Post Graduate,Married,Bassein,MAHARASHTRA,25-35,30,4,Excellent
Paid,Female,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,31,4,Excellent
Paid,Male,Post Graduate,Married,Haveli,MAHARASHTRA,25-35,28,4,Excellent
Paid,Male,Post Graduate,Unmarried,Madurai North,TAMIL NADU,25-35,34,6,Excellent
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,26,5,Excellent
Pending Payment,Male,Graduate,Unmarried,Jogeshwari West,MAHARASHTRA,25-35,29,4,Excellent
Pending Payment,Male,Graduate,Married,Pollachi,TAMIL NADU,25-35,29,4,Fair
Pending Payment,Male,Post Graduate,Married,Visakhapatnam (Urban),ANDHRA PRADESH,25-35,29,4,Fair
Paid,Male,Post Graduate,Unmarried,Kamptee,MAHARASHTRA,25-35,32,5,Fair
Pending Payment,Male,10th-12th,Unmarried,Ahmadabad City,GUJARAT,<25,22,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,25,4,Fair
Pending Payment,Male,Graduate,Unmarried,Chandrapur,MAHARASHTRA,25-35,28,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,32,5,Fair
Paid,Male,Post Graduate,Unmarried,Sanand,GUJARAT,25-35,28,6,Fair
Paid,Male,Graduate,Married,Gulbarga,KARNATAKA,25-35,29,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,33,4,Fair
Pending Payment,Male,Graduate,Married,Panipat,HARYANA,25-35,29,3,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Tumkur,KARNATAKA,25-35,28,4,Fair
Paid,Male,Post Graduate,Married,Bangalore South,KARNATAKA,25-35,33,4,Fair
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,>35,37,5,Fair
Paid,Male,Post Graduate,Unmarried,Belgaum,KARNATAKA,25-35,25,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Jabalpur,MADHYA PRADESH,25-35,28,4,Fair
Pending Payment,Male,Self Employed,Unmarried,Aurangabad,MAHARASHTRA,25-35,31,4,Fair
Paid,Male,Graduate,Married,Coimbatore South,TAMIL NADU,<25,24,4,Fair
Pending Payment,Male,10th-12th,Unmarried,Mumbai,MAHARASHTRA,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Khairatabad,TELANGANA,25-35,32,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Pune,Maharashtra,25-35,25,5,Fair
Paid,Male,Post Graduate,Unmarried,Tiruppur,TAMIL NADU,25-35,25,5,Fair
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,>35,40,4,Fair
Paid,Male,Graduate,Unmarried,Kilvelur,TAMIL NADU,>35,36,6,Fair
Paid,Male,Post Graduate,Unmarried,Thuraiyur,TAMIL NADU,25-35,27,4,Fair
Paid,Male,Graduate,Unmarried,Charminar,TELANGANA,25-35,25,5,Fair
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,<25,23,3,Fair
Paid,Male,Post Graduate,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,31,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,26,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Gmc,ASSAM,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,<25,23,4,Fair
Paid,Male,Post Graduate,Unmarried,NA,TAMIL NADU,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,31,6,Fair
Paid,Male,Post Graduate,Married,Huzur,MADHYA PRADESH,>35,37,4,Fair
Paid,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,28,3,Fair
Pending Payment,Male,Graduate,Unmarried,Pune,Maharashtra,25-35,30,4,Fair
Paid,Male,Self Employed,Unmarried,Sanganer,RAJASTHAN,25-35,30,5,Fair
Pending Payment,Male,Graduate,Married,NA,HARYANA,25-35,30,4,Fair
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,25-35,27,4,Fair
Paid,Male,Self Employed,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,26,4,Fair
Paid,Male,Graduate,Unmarried,NA,MAHARASHTRA,25-35,25,4,Fair
Paid,Female,Self Employed,Unmarried,Mumbai,MAHARASHTRA,25-35,26,5,Good
Paid,Male,Self Employed,Married,Bangalore North,KARNATAKA,25-35,28,4,Good
Paid,Female,Graduate,Married,Mumbai,MAHARASHTRA,25-35,31,4,Good
Pending Payment,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,25,5,Good
Paid,Male,Post Graduate,Unmarried,Vadodara,GUJARAT,25-35,25,4,Good
Pending Payment,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,<25,22,4,Good
Paid,Male,Post Graduate,Unmarried,Mulshi,MAHARASHTRA,25-35,30,4,Good
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,<25,24,4,Good
Pending Payment,Male,Post Graduate,Unmarried,Warangal,Telangana,25-35,30,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Jabalpur,MADHYA PRADESH,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Goregaon East,MAHARASHTRA,25-35,27,5,Bad
Pending Payment,Male,Graduate,Unmarried,Surat City,GUJARAT,25-35,25,3,Bad
Pending Payment,Male,Post Graduate,Married,Vadodara,GUJARAT,25-35,31,4,Bad
Paid,Female,Self Employed,Unmarried,Vijayawada,Andhra Pradesh,25-35,28,4,Bad
Pending Payment,Female,Graduate,Married,Nagpur,Maharashtra,>35,37,4,Bad
Paid,Male,10th-12th,Unmarried,Malad East,MAHARASHTRA,<25,24,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,35,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,29,5,Bad
Paid,Male,NA,Unmarried,Huzur,MADHYA PRADESH,25-35,25,3,Bad
Pending Payment,Male,Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,22,4,Bad
Paid,Male,Graduate,Married,Jaipur,RAJASTHAN,>35,38,4,Bad
Paid,Male,Post Graduate,Married,Perambur Purasawalkam,TAMIL NADU,>35,37,4,Excellent
Pending Payment,Male,Graduate,Unmarried,NA,MAHARASHTRA,<25,23,3,Excellent
Paid,Male,Graduate,Unmarried,Kolluru,ANDHRA PRADESH,25-35,27,4,Excellent
Pending Payment,Male,Self Employed,Unmarried,Hyderabad,Telangana,<25,24,4,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,27,5,Excellent
Paid,Male,Self Employed,Married,Visakhapatnam,Andhra Pradesh,25-35,35,4,Excellent
Pending Payment,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Sandur,KARNATAKA,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hanamkonda,TELANGANA,<25,23,4,Fair
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,27,5,Fair
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,27,4,Fair
Paid,Male,Graduate,Married,Chennai City Corporation,TAMIL NADU,25-35,33,4,Fair
Paid,Male,Self Employed,Married,Chennai,TAMIL NADU,25-35,32,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Kochi,KERALA,<25,24,4,Fair
Paid,Female,Graduate,Married,Salem,TAMIL NADU,25-35,33,4,Fair
Paid,Male,Graduate,Married,Kamptee,MAHARASHTRA,>35,40,4,Fair
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,29,4,Good
Pending Payment,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,32,4,Bad
Paid,Male,Self Employed,Married,Kalyan,MAHARASHTRA,25-35,35,4,Bad
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,<25,24,3,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Srirangam,TAMIL NADU,25-35,29,4,Fair
Paid,Male,Self Employed,Unmarried,Raurkela (M),ODISHA,25-35,29,3,Fair
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,26,4,Fair
Pending Payment,Male,Graduate,Married,Jamnagar,Gujarat,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,31,4,Bad
Paid,Male,Post Graduate,Married,Krishna,ANDHRA PRADESH,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Ambattur,TAMIL NADU,25-35,25,6,Bad
Paid,Male,Self Employed,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,33,5,Bad
Paid,Male,Graduate,Married,Hyderabad,Telangana,>35,38,4,Bad
Paid,Male,Graduate,Married,Surat,GUJARAT,25-35,25,5,Bad
Paid,Male,Graduate,Married,Bangalore South,KARNATAKA,>35,37,5,Bad
Paid,Male,Post Graduate,Married,Rampur,ASSAM,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,25,3,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,30,5,Bad
Paid,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,28,4,Bad
Paid,Male,Self Employed,Unmarried,Guntur,ANDHRA PRADESH,25-35,31,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,27,4,Bad
Paid,Female,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Qutubullapur,TELANGANA,25-35,26,4,Bad
Paid,Male,Graduate,Unmarried,Arakonam,TAMIL NADU,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Bhubaneshwar,Odisha,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,Pedagantyada,ANDHRA PRADESH,<25,22,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,<25,24,4,Bad
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,>35,38,3,Bad
Paid,Male,Self Employed,Unmarried,Chengalpattu,TAMIL NADU,25-35,29,4,Excellent
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Krishna,ANDHRA PRADESH,25-35,25,4,Excellent
Pending Payment,Male,Self Employed,Married,Warangal,TELANGANA,25-35,34,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,30,5,Excellent
Paid,Male,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,28,5,Excellent
Paid,Male,Post Graduate,Married,Daskroi,GUJARAT,25-35,35,6,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,27,4,Excellent
Paid,Male,Graduate,Unmarried,Palanpur,GUJARAT,25-35,26,4,Fair
Paid,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,<25,24,4,Fair
Paid,Male,Post Graduate,Married,Kalyan,MAHARASHTRA,25-35,35,3,Fair
Paid,Female,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,25,4,Fair
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,33,4,Fair
Paid,Male,10th-12th,Unmarried,Malad East,MAHARASHTRA,<25,24,4,Fair
Paid,Male,Post Graduate,Married,Tirupati Rural,ANDHRA PRADESH,>35,36,4,Fair
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,30,4,Fair
Paid,Male,Graduate,Married,Poonamallee,TAMIL NADU,25-35,31,4,Fair
Paid,Male,Graduate,Unmarried,Perundurai,TAMIL NADU,25-35,29,4,Fair
Pending Payment,Female,Self Employed,Unmarried,Coimbatore South,TAMIL NADU,25-35,28,5,Fair
Paid,Male,Graduate,Married,Pollachi,TAMIL NADU,>35,39,5,Fair
Paid,Male,Graduate,Married,Bengaluru,Karnataka,>35,36,4,Fair
Pending Payment,Male,Self Employed,Unmarried,Haveli,MAHARASHTRA,25-35,27,4,Fair
Paid,Male,Self Employed,Unmarried,Warangal,Telangana,25-35,33,6,Good
Paid,Female,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,30,5,Good
Paid,Male,Post Graduate,Unmarried,Tirumalagiri,TELANGANA,25-35,26,4,Good
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,30,4,Good
Paid,Male,Graduate,Unmarried,Huzur,MADHYA PRADESH,25-35,29,4,Good
Paid,Male,Post Graduate,Unmarried,Chembur,MAHARASHTRA,<25,22,4,Bad
Paid,Male,Graduate,Unmarried,Nashik,MAHARASHTRA,<25,24,5,Bad
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Graduate,Unmarried,Ambarnath,MAHARASHTRA,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Haveli,MAHARASHTRA,<25,22,3,Bad
Paid,Male,Post Graduate,Unmarried,Pedanandipadu,ANDHRA PRADESH,25-35,25,4,Bad
Pending Payment,Male,Graduate,Unmarried,Belgaum,KARNATAKA,<25,22,4,Bad
Paid,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,25,4,Bad
